date,hour_range,id,demand,frequency,coal,nuclear,ccgt,wind,pumped,hydro,biomass,oil,solar,ocgt,french_ict,dutch_ict,irish_ict,ew_ict,nemo,other,north_south,scotland_england,ifa2,intelec_ict,nsl,vkl_ict
2024-09-05,13:00 - 14:00,1394227.5,29650.75,49.97399991666666,0.0,4819.166666666667,2744.3333333333335,10716.25,262.0,524.25,3205.9166666666665,0.0,1389.8558552499999,4.0,1747.25,1047.0,-452.0,-362.0,1000.6666666666666,199.91666666666666,0.0,0.0,-2.0,997.0,1397.0,986.0
2024-09-05,14:00 - 15:00,1394239.5,29779.833333333332,50.05400016666667,0.0,4826.916666666667,2736.25,11086.583333333334,171.5,509.1666666666667,3088.25,0.0,1194.17082725,0.8333333333333334,1756.0833333333333,1045.75,-452.0,-397.0,999.0,179.33333333333334,0.0,0.0,-2.0,997.1666666666666,1397.0,986.0
2024-09-05,15:00 - 16:00,1394251.5,30259.75,49.97658316666667,0.0,4821.583333333333,3586.6666666666665,10797.25,0.0,552.3333333333334,3105.9166666666665,0.0,1020.1179045833334,1.4166666666666667,1847.6666666666667,1041.0833333333333,-452.0,-222.0,491.25,234.5,0.0,0.0,-2.0,997.25,1397.0,1385.8333333333333
2024-09-05,16:00 - 17:00,1394263.5,30952.25,50.050583499999995,0.0,4816.333333333333,5316.75,10437.75,300.5833333333333,698.5833333333334,3093.5833333333335,0.0,737.892746,0.5833333333333334,1620.8333333333333,786.0,-411.1666666666667,-115.33333333333333,41.416666666666664,364.25,0.0,0.0,-2.0,655.5833333333334,1397.0,1423.0
2024-09-05,17:00 - 18:00,1394275.5,30491.5,49.9846665,0.0,4813.333333333333,6257.0,9937.0,404.5,631.0,3135.6666666666665,0.0,427.799418,35.416666666666664,685.4166666666666,476.25,-300.0,-11.083333333333334,0.0,708.3333333333334,0.0,0.0,-2.0,574.6666666666666,1397.0,1423.0
2024-09-05,18:00 - 19:00,1394287.5,29627.916666666668,50.0035835,0.0,4807.166666666667,6697.333333333333,8991.416666666666,420.3333333333333,575.9166666666666,3135.0,0.0,116.75353308333332,63.166666666666664,847.1666666666666,151.75,19.75,3.3333333333333335,76.41666666666667,679.75,0.0,0.0,-2.0,278.8333333333333,1397.0,1423.0
2024-09-05,19:00 - 20:00,1394299.5,29246.0,49.94941683333334,0.0,4805.416666666667,6088.666666666667,8781.166666666666,152.16666666666666,486.25,3154.0833333333335,0.0,3.2993699166666666,23.25,1762.25,-179.0,117.83333333333333,0.0,157.66666666666666,368.6666666666667,0.0,0.0,-2.0,516.0833333333334,1397.0,1423.0
2024-09-05,20:00 - 21:00,1394311.5,27584.583333333332,49.93699991666667,0.0,4831.166666666667,5181.416666666667,8388.416666666666,110.58333333333333,479.75,3162.0,0.0,0.0,0.3333333333333333,1518.75,-354.6666666666667,196.25,0.0,261.75,251.08333333333334,0.0,0.0,-2.0,383.0833333333333,1397.0,1423.0
2024-09-05,21:00 - 22:00,1394323.5,25291.416666666668,49.956999583333335,0.0,4861.166666666667,3599.0,8086.833333333333,0.0,455.75,2841.5833333333335,0.0,0.0,0.75,1817.5,-386.0,125.16666666666667,0.0,146.83333333333334,137.91666666666666,0.0,0.0,-2.0,378.4166666666667,1397.0,1423.0
2024-09-05,22:00 - 23:00,1394335.5,23749.833333333332,49.98508366666667,0.0,4868.5,3164.6666666666665,7752.25,0.0,413.0,2063.1666666666665,0.0,0.0,0.75,1993.75,-740.6666666666666,11.833333333333334,125.08333333333333,-154.83333333333334,218.58333333333334,0.0,0.0,-2.0,307.0833333333333,1397.0,1423.0
2024-09-05,23:00 - 00:00,1394347.5,22988.416666666668,49.98733291666667,0.0,4871.083333333333,2924.1666666666665,7667.333333333333,0.0,382.3333333333333,1713.5833333333333,0.0,0.0,0.8333333333333334,1877.75,-804.0,-23.0,303.9166666666667,-437.0,144.83333333333334,0.0,0.0,-2.0,280.8333333333333,1397.0,1417.1666666666667
2024-09-06,00:00 - 01:00,1394359.5,22432.75,50.018583166666666,0.0,4869.333333333333,2951.9166666666665,7238.583333333333,0.0,355.75,1600.0833333333333,0.0,0.0,1.0,1798.4166666666667,-462.5,-86.16666666666667,304.4166666666667,-510.3333333333333,177.83333333333334,0.0,0.0,-2.0,316.4166666666667,1397.0,1422.0
2024-09-06,01:00 - 02:00,1394371.5,22151.333333333332,50.045249500000004,0.0,4867.916666666667,2803.8333333333335,6990.25,0.0,352.4166666666667,1626.5,0.0,0.0,1.4166666666666667,1890.1666666666667,-364.1666666666667,-237.5,305.25,-290.5,170.25,0.0,0.0,-2.0,323.3333333333333,1397.0,1423.0
2024-09-06,02:00 - 03:00,1394383.5,22175.666666666668,49.989917,0.0,4863.666666666667,2722.6666666666665,6953.75,0.0,352.5,1212.3333333333333,0.0,0.0,1.3333333333333333,1717.5833333333333,-480.5,-347.0,305.75,285.0833333333333,167.41666666666666,0.0,0.0,-2.0,340.3333333333333,1397.0833333333333,1423.0
2024-09-06,03:00 - 04:00,1394395.5,20935.166666666668,50.018916749999995,0.0,4864.75,2782.5833333333335,6863.166666666667,0.0,352.25,1187.4166666666667,0.0,0.0,1.4166666666666667,1402.3333333333333,-488.0,-245.0,282.3333333333333,36.583333333333336,215.83333333333334,0.0,0.0,-2.0,117.75,1397.0,1423.0
2024-09-06,04:00 - 05:00,1394407.5,21489.25,49.976083499999994,0.0,4864.0,3753.0,6330.333333333333,0.0,389.3333333333333,1720.5,0.0,0.0,1.0,972.75,-608.0,-96.0,57.833333333333336,-271.0,245.33333333333334,0.0,0.0,-2.0,388.1666666666667,1397.0,1423.0
2024-09-06,05:00 - 06:00,1394419.5,24568.0,49.968667,0.0,4864.583333333333,5321.583333333333,7123.0,0.0,408.4166666666667,1841.9166666666667,0.0,3.333333333333333e-07,1.0,1307.8333333333333,-775.0,-32.666666666666664,0.0,-465.3333333333333,348.3333333333333,0.0,0.0,-2.0,531.3333333333334,1397.0,1423.0
2024-09-06,06:00 - 07:00,1394431.5,27085.5,49.968750416666666,0.0,4864.666666666667,6376.083333333333,7395.416666666667,83.83333333333333,461.9166666666667,2091.3333333333335,0.0,83.34800841666667,40.75,1238.4166666666667,-179.5,-15.0,0.0,-326.0,677.1666666666666,0.0,0.0,-2.0,777.0833333333334,1397.0,1423.0
2024-09-06,07:00 - 08:00,1394443.5,28976.75,50.04041683333333,0.0,4864.25,6102.916666666667,7061.166666666667,215.58333333333334,635.75,2104.8333333333335,0.0,619.2434134166666,85.66666666666667,1941.4166666666667,948.3333333333334,-240.0,-144.0,256.0,592.0833333333334,0.0,0.0,-2.0,980.25,1397.0,1423.0
2024-09-06,08:00 - 09:00,1394455.5,29421.166666666668,49.99216583333333,0.0,4863.0,6479.916666666667,6772.083333333333,420.0,703.9166666666666,2047.9166666666667,0.0,1461.3953196666669,57.916666666666664,2006.6666666666667,885.25,-446.1666666666667,-348.1666666666667,584.3333333333334,782.6666666666666,0.0,0.0,-2.0,997.5,1397.0,1423.0
2024-09-06,09:00 - 10:00,1394467.5,28759.5,50.008250000000004,0.0,4863.75,6582.166666666667,6491.416666666667,387.0833333333333,650.4166666666666,2275.3333333333335,0.0,2504.5933635,1.3333333333333333,2008.3333333333333,992.3333333333334,-452.0,-394.0,248.66666666666666,441.25,0.0,0.0,-2.0,997.4166666666666,1397.0,1423.0
2024-09-06,10:00 - 11:00,1394479.5,28267.416666666668,50.03475025,0.0,4858.666666666667,6294.5,6126.333333333333,105.41666666666667,602.75,2596.0833333333335,0.0,3661.244995083333,1.1666666666666667,2007.6666666666667,1051.5833333333333,-452.0,-355.6666666666667,546.25,259.6666666666667,0.0,0.0,-2.0,997.3333333333334,1397.0,1423.0
2024-09-06,11:00 - 12:00,1394491.5,27689.25,50.0151665,0.0,4857.75,6337.0,5652.166666666667,16.25,528.5833333333334,2580.5833333333335,0.0,4929.874145583333,1.3333333333333333,2007.0833333333333,955.25,-452.0,-485.0,715.0,220.25,0.0,0.0,-2.0,998.0,1397.0,1423.0
2024-09-06,12:00 - 13:00,1394503.5,26929.666666666668,50.0284995,0.0,4860.75,6265.0,5410.083333333333,0.0,447.8333333333333,2711.1666666666665,0.0,5546.090779583334,1.0,2006.6666666666667,397.5,-452.0,-446.0,815.1666666666666,196.75,0.0,0.0,-2.0,997.75,1397.0,1423.0
2024-09-06,13:00 - 14:00,1394515.5,26386.0,49.973251000000005,0.0,4870.083333333333,6304.333333333333,4994.416666666667,0.0,443.6666666666667,2714.8333333333335,0.0,5465.075764916666,1.0,2008.1666666666667,648.0,-452.0,-328.0,391.25,192.41666666666666,0.0,0.0,-2.0,997.8333333333334,1397.0,1423.0
2024-09-06,14:00 - 15:00,1394527.5,26623.75,49.93308316666667,0.0,4875.25,7069.25,4646.25,0.0,410.5,2833.1666666666665,0.0,4687.317464333333,0.5,1878.8333333333333,866.5833333333334,-452.0,-277.6666666666667,-134.16666666666666,212.0,0.0,0.0,-2.0,998.0833333333334,1397.5833333333333,1415.9166666666667
2024-09-06,15:00 - 16:00,1394539.5,28035.666666666668,50.01675,0.0,4879.25,8503.0,4651.666666666667,43.25,577.0,3145.0,0.0,3468.0791829166665,16.666666666666668,1880.5833333333333,-62.0,-444.0,-220.0,-267.0,499.75,0.0,0.0,-2.0,997.9166666666666,1398.3333333333333,1420.25
2024-09-06,16:00 - 17:00,1394551.5,30409.25,49.99583366666667,0.0,4877.916666666667,10381.5,4637.833333333333,428.1666666666667,692.1666666666666,3137.4166666666665,0.0,2218.8150124999997,11.416666666666666,1910.1666666666667,-407.0,-452.0,-470.0,-54.583333333333336,435.9166666666667,0.0,0.0,-2.0,997.75,1398.3333333333333,1421.0
2024-09-06,17:00 - 18:00,1394563.5,31389.916666666668,50.028916,0.0,4876.75,10728.416666666666,4626.083333333333,688.0,765.9166666666666,3152.5833333333335,0.0,1109.1197458333334,11.5,1999.0833333333333,-657.0,-452.0,-469.5,95.5,633.1666666666666,0.0,0.0,-2.0,993.3333333333334,1398.5833333333333,1421.0
2024-09-06,18:00 - 19:00,1394575.5,31443.666666666668,50.0056665,0.0,4868.833333333333,10825.166666666666,4558.0,656.5833333333334,769.1666666666666,3154.5833333333335,0.0,274.38126891666667,22.0,1701.3333333333333,-644.8333333333334,-452.0,-405.3333333333333,-148.91666666666666,1066.1666666666667,0.0,0.0,-2.0,997.25,1398.1666666666667,1421.3333333333333
2024-09-06,19:00 - 20:00,1394587.5,30908.166666666668,50.01650016666667,0.0,4859.416666666667,10254.166666666666,4633.0,545.9166666666666,704.0833333333334,3151.6666666666665,0.0,7.065868583333334,0.0,1904.3333333333333,10.25,-452.0,-367.1666666666667,45.0,348.9166666666667,0.0,0.0,-2.0,908.0833333333334,1398.5,1382.25
2024-09-06,20:00 - 21:00,1394599.5,28470.5,50.010583583333336,0.0,4862.333333333333,9902.416666666666,4189.083333333333,69.0,601.0833333333334,3154.1666666666665,0.0,0.0,0.16666666666666666,1099.4166666666667,450.9166666666667,-452.0,-526.8333333333334,276.5833333333333,182.58333333333334,0.0,0.0,-2.0,869.8333333333334,1398.75,1414.1666666666667
2024-09-06,21:00 - 22:00,1394611.5,26216.5,49.95125008333333,0.0,4865.0,9405.916666666666,3622.5,56.25,539.1666666666666,3155.0,0.0,0.0,0.5833333333333334,992.9166666666666,37.0,-452.0,-528.0,49.083333333333336,169.08333333333334,0.0,0.0,-2.0,624.5,1399.0,1300.5
2024-09-06,22:00 - 23:00,1394623.5,24453.25,50.04058358333333,0.0,4863.25,7441.5,3064.75,8.25,469.5833333333333,2553.75,0.0,0.0,2.5,1811.25,-168.33333333333334,-424.5,-528.0,532.25,153.08333333333334,0.0,0.0,-2.0,955.0,1399.0,1190.9166666666667
2024-09-06,23:00 - 00:00,1394635.5,22912.75,50.014166499999995,0.0,4868.666666666667,6501.75,2884.8333333333335,0.0,408.0,2187.0,0.0,0.0,2.0,1878.0,-358.6666666666667,-354.8333333333333,-528.0,631.75,149.58333333333334,0.0,0.0,-2.0,997.4166666666666,1399.0,1001.0833333333334
2024-09-07,00:00 - 01:00,1394647.5,21952.75,50.00941674999999,0.0,4871.75,5857.75,2868.75,0.0,377.5833333333333,2772.3333333333335,0.0,0.0,0.3333333333333333,1167.5,-211.66666666666666,-352.0,-528.0,667.25,146.41666666666666,0.0,0.0,-2.0,879.9166666666666,1399.0,944.1666666666666
2024-09-07,01:00 - 02:00,1394659.5,21908.166666666668,50.0414165,0.0,4872.0,5246.916666666667,2780.3333333333335,0.0,371.0,2748.5833333333335,0.0,0.0,0.0,1834.25,-367.0,-352.0,-528.0,960.5833333333334,137.0,0.0,0.0,-2.0,892.9166666666666,1399.0,660.6666666666666
2024-09-07,02:00 - 03:00,1394671.5,21498.166666666668,49.94283333333333,0.0,4868.416666666667,5503.5,2157.8333333333335,6.916666666666667,370.5,2759.0,0.0,0.0,0.16666666666666666,1994.4166666666667,-714.1666666666666,-352.0,-528.0,907.3333333333334,163.75,0.0,0.0,-2.0,986.5833333333334,1399.0,380.75
2024-09-07,03:00 - 04:00,1394683.5,21221.666666666668,50.01350016666667,0.0,4864.166666666667,5632.166666666667,1920.75,0.0,367.3333333333333,2467.25,0.0,0.0,0.0,2005.0833333333333,-951.3333333333334,-352.0,-528.0,923.8333333333334,146.33333333333334,0.0,0.0,-2.0,997.0,1399.0,497.6666666666667
2024-09-07,04:00 - 05:00,1394695.5,21193.583333333332,50.01116625,0.0,4869.0,6131.916666666667,1904.6666666666667,0.0,374.5833333333333,2471.4166666666665,0.0,0.0,0.0,2005.0,-921.0,-352.0,-528.0,862.8333333333334,141.33333333333334,0.0,0.0,-2.0,997.8333333333334,1399.0,1.0
2024-09-07,05:00 - 06:00,1394707.5,22161.583333333332,49.97616658333334,0.0,4865.416666666667,6802.916666666667,1892.9166666666667,9.75,428.5,2322.0,0.0,0.0,0.16666666666666666,2000.0833333333333,-820.1666666666666,-352.0,-528.0,875.3333333333334,169.83333333333334,0.0,0.0,-2.0,997.3333333333334,1399.0,144.83333333333334
2024-09-07,06:00 - 07:00,1394719.5,23501.416666666668,50.00991691666667,0.0,4867.166666666667,7960.333333333333,1897.25,7.916666666666667,510.5833333333333,2370.4166666666665,0.0,83.81760041666666,0.0,1817.6666666666667,-433.0,-418.0,-528.0,726.9166666666666,214.5,0.0,0.0,-2.0,997.3333333333334,1398.8333333333333,732.5
2024-09-07,07:00 - 08:00,1394731.5,25616.083333333332,49.95008383333334,0.0,4865.666666666667,8004.333333333333,1683.75,174.16666666666666,528.8333333333334,3019.0833333333335,0.0,502.11358375000003,0.0,1975.3333333333333,453.75,-452.0,-528.0,954.5833333333334,239.66666666666666,0.0,0.0,-2.0,996.5,1399.0,956.1666666666666
2024-09-07,08:00 - 09:00,1394743.5,26450.083333333332,49.98250016666666,0.0,4868.083333333333,8327.416666666666,1421.75,130.5,621.4166666666666,3161.4166666666665,0.0,1085.6240030833333,21.666666666666668,2005.0833333333333,1008.5,-452.0,-528.0,1017.3333333333334,485.8333333333333,0.0,0.0,-2.0,997.0833333333334,1399.0,985.0
2024-09-07,09:00 - 10:00,1394755.5,26630.833333333332,50.02750041666667,0.0,4869.416666666667,8568.75,1357.25,70.5,629.25,3153.75,0.0,1849.78250125,31.75,2005.0,1008.0833333333334,-452.0,-528.0,1019.0,530.1666666666666,0.0,0.0,-2.0,997.25,1399.0,985.0
2024-09-07,10:00 - 11:00,1394767.5,26496.166666666668,49.98108316666667,0.0,4863.666666666667,8664.166666666666,1417.8333333333333,80.83333333333333,568.75,3072.3333333333335,0.0,2363.2933145833335,67.08333333333333,1836.5833333333333,1047.4166666666667,-452.0,-528.0,1019.0,477.5833333333333,0.0,0.0,-2.0,997.75,1399.0,985.0
2024-09-07,11:00 - 12:00,1394779.5,26680.25,50.00924975,0.0,4868.166666666667,9187.916666666666,1397.8333333333333,0.0,523.9166666666666,3069.25,0.0,2808.205851166667,29.25,1809.3333333333333,1054.4166666666667,-452.0,-528.0,1019.0,339.75,0.0,0.0,-2.0,997.4166666666666,1399.0,985.0
2024-09-07,12:00 - 13:00,1394791.5,26351.916666666668,49.99741650000001,0.0,4871.333333333333,9302.583333333334,1088.1666666666667,16.166666666666668,517.9166666666666,3062.5,0.0,3049.2408651666665,0.16666666666666666,1808.5833333333333,1052.4166666666667,-452.0,-528.0,1019.0,231.91666666666666,0.0,0.0,-2.0,997.1666666666666,1399.0,985.0
2024-09-07,13:00 - 14:00,1394803.5,26394.916666666668,49.97858324999999,0.0,4872.5,9634.666666666666,957.0833333333334,0.0,430.9166666666667,3067.4166666666665,0.0,2875.20334875,0.08333333333333333,1808.0,1046.0833333333333,-452.0,-528.0,1000.6666666666666,198.08333333333334,0.0,0.0,-2.0,997.0,1399.0,985.0
2024-09-07,14:00 - 15:00,1394815.5,26629.083333333332,49.95675058333333,0.0,4870.666666666667,9749.166666666666,1074.25,35.333333333333336,432.8333333333333,3074.8333333333335,0.0,2566.734965,0.3333333333333333,1941.3333333333333,1010.4166666666666,-452.0,-528.0,864.6666666666666,194.08333333333334,0.0,0.0,-2.0,997.1666666666666,1399.0,985.0
2024-09-07,15:00 - 16:00,1394827.5,27801.0,49.95383366666667,0.0,4871.0,10776.333333333334,1281.0833333333333,49.083333333333336,451.0833333333333,3075.3333333333335,0.0,1819.742513,1.3333333333333333,2001.25,869.3333333333334,-452.0,-528.0,806.1666666666666,234.25,0.0,0.0,-2.0,997.1666666666666,1398.8333333333333,988.75
2024-09-07,16:00 - 17:00,1394839.5,29174.75,49.964583250000004,0.0,4872.166666666667,12064.0,1201.4166666666667,733.25,777.5,3075.9166666666665,0.0,1054.6165009166666,127.41666666666667,2005.0833333333333,-172.91666666666666,-452.0,-528.0,982.6666666666666,756.3333333333334,0.0,0.0,-2.0,997.0,1399.0,194.91666666666666
2024-09-07,17:00 - 18:00,1394851.5,30276.0,50.02883416666666,0.0,4873.0,12906.916666666666,1152.5,1008.8333333333334,817.5833333333334,3072.0833333333335,0.0,487.06900275,156.33333333333334,2006.4166666666667,-651.0,-452.0,-528.0,371.9166666666667,1499.75,0.0,0.0,-2.0,997.0833333333334,1399.0,-370.9166666666667
2024-09-07,18:00 - 19:00,1394863.5,29658.166666666668,50.03883283333334,0.0,4869.5,12784.416666666666,1368.3333333333333,719.1666666666666,721.25,3074.5833333333335,0.0,108.5690745,161.66666666666666,1961.25,-709.1666666666666,-452.0,-528.0,278.6666666666667,1148.4166666666667,0.0,0.0,-2.0,997.1666666666666,1399.0,-348.4166666666667
2024-09-07,19:00 - 20:00,1394875.5,29488.833333333332,50.03583333333333,0.0,4860.916666666667,12694.25,1366.5833333333333,202.58333333333334,633.9166666666666,3076.6666666666665,0.0,2.4099119166666667,41.583333333333336,2001.0833333333333,-116.5,-452.0,-528.0,859.0833333333334,349.1666666666667,0.0,0.0,-2.0,997.0,1399.0,808.4166666666666
2024-09-07,20:00 - 21:00,1394887.5,27541.083333333332,49.992916666666666,0.0,4854.0,11960.583333333334,1255.6666666666667,0.0,545.3333333333334,3019.4166666666665,0.0,0.0,1.6666666666666667,1634.9166666666667,-28.25,-452.0,-528.0,914.8333333333334,141.66666666666666,0.0,0.0,-2.0,875.75,1399.0,924.0
2024-09-07,21:00 - 22:00,1394899.5,25611.583333333332,49.99366666666666,0.0,4854.5,9836.083333333334,1375.3333333333333,18.75,593.1666666666666,2768.3333333333335,0.0,0.0,0.16666666666666666,1859.3333333333333,6.0,-452.0,-528.0,893.3333333333334,138.16666666666666,0.0,0.0,-2.0,977.4166666666666,1399.0,780.5833333333334
2024-09-07,22:00 - 23:00,1394911.5,23671.25,50.05408325,0.0,4826.833333333333,6883.583333333333,1220.9166666666667,0.0,501.6666666666667,2777.9166666666665,0.0,0.0,0.25,1996.6666666666667,962.25,-452.0,-528.0,989.75,148.41666666666666,0.0,0.0,-2.0,997.0,1399.0,967.0
2024-09-07,23:00 - 00:00,1394923.5,21987.5,50.046416916666665,0.0,4806.333333333333,5196.916666666667,1346.25,0.0,484.75,2624.75,0.0,0.0,1.25,2005.0833333333333,1023.25,-415.0,-528.0,908.3333333333334,179.25,0.0,0.0,-2.0,997.3333333333334,1399.0,987.0
